Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2020,1,202001,Cairns,Townsville,Cairns - Townsville,240.06,288.0308233,,,,,,,,
2020,1,202001,Canberra,Melbourne,Canberra - Melbourne,194,232.7667238,,,,,,,,
2020,1,202001,Canberra,Sydney,Canberra - Sydney,198,237.5660377,,,,,,,,
2020,1,202001,Coffs Harbour,Sydney,Coffs Harbour - Sydney,150,179.974271,,,,,,,,
2020,1,202001,Darwin,Melbourne,Darwin - Melbourne,318,381.5454545,,,,,,,,
2020,1,202001,Darwin,Perth,Darwin - Perth,438,525.5248714,,,,,,,,
2020,1,202001,Darwin,Sydney,Darwin - Sydney,318,381.5454545,,,,,,,,
2020,1,202001,Devonport,Melbourne,Devonport - Melbourne,379,454.7349914,,,,,,,,
2020,1,202001,Dubbo,Sydney,Dubbo - Sydney,359.14,430.9063979,,,,,,,,
2020,1,202001,Gold Coast,Sydney,Gold Coast - Sydney,133,159.577187,,,,,,,,
2020,1,202001,Hamilton Island,Sydney,Hamilton Island - Sydney,393,471.5325901,,,,,,,,
2020,1,202001,Hobart,Melbourne,Hobart - Melbourne,168,201.5711835,,,,,,,,
2020,1,202001,Hobart,Sydney,Hobart - Sydney,266,319.1543739,,,,,,,,
2020,1,202001,Kalgoorlie,Perth,Kalgoorlie - Perth,378,453.535163,,,,,,,,
2020,1,202001,Karratha,Perth,Karratha - Perth,568,681.5025729,,,,,,,,
2020,1,202001,Launceston,Melbourne,Launceston - Melbourne,128,153.5780446,,,,,,,,
2020,1,202001,Launceston,Sydney,Launceston - Sydney,278,333.5523156,,,,,,,,
2020,1,202001,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,339,406.7418525,,,,,,,,
2020,1,202001,Sunshine Coast,Sydney,Sunshine Coast - Sydney,212,254.3636364,,,,,,,,
2020,1,202001,Melbourne,Gold Coast,Melbourne - Gold Coast,189,226.7675815,,,,,,,,
2020,1,202001,Melbourne,Mildura,Melbourne - Mildura,210,251.9639794,,,,,,,,
2020,1,202001,Melbourne,Perth,Melbourne - Perth,390,467.9331046,,,,,,,,
2020,1,202001,Melbourne,Sydney,Melbourne - Sydney,156,187.1732419,,,,,,,,
2020,1,202001,Melbourne,Townsville,Melbourne - Townsville,362,434.3379074,,,,,,,,
2020,1,202001,Melbourne,Newcastle,Melbourne - Newcastle,157,188.3730703,,,,,,,,
2020,1,202001,Paraburdoo,Perth,Paraburdoo - Perth,746,895.0720412,,,,,,,,
2020,1,202001,Perth,Newman,Perth - Newman,638,765.490566,,,,,,,,
2020,1,202001,Perth,Port Hedland,Perth - Port Hedland,398,477.5317324,,,,,,,,
2020,1,202001,Perth,Sydney,Perth - Sydney,390,467.9331046,,,,,,,,
2020,1,202001,Port Macquarie,Sydney,Port Macquarie - Sydney,278,333.5523156,,,,,,,,
2020,1,202001,Proserpine,Sydney,Proserpine - Sydney,368,441.5368782,,,,,,,,
2020,1,202001,Sydney,Tamworth,Sydney - Tamworth,270,323.9536878,,,,,,,,
2020,1,202001,Sydney,Townsville,Sydney - Townsville,275,329.9528302,,,,,,,,
2020,1,202001,Sydney,Wagga Wagga,Sydney - Wagga Wagga,345.89,415.0086707,,,,,,,,
2020,1,202001,Newcastle,Gold Coast,Newcastle - Gold Coast,187,224.3679245,,,,,,,,
2020,2,202002,Adelaide,Alice Springs,Adelaide - Alice Springs,468,561.5197256,,,,,,,,
2020,2,202002,Adelaide,Brisbane,Adelaide - Brisbane,220,263.9622642,,,,,,,,
2020,2,202002,Adelaide,Canberra,Adelaide - Canberra,521,625.1106346,,,,,,,,
2020,2,202002,Adelaide,Darwin,Adelaide - Darwin,384,460.7341338,,,,,,,,
2020,2,202002,Adelaide,Gold Coast,Adelaide - Gold Coast,274,328.7530017,,,,,,,,
2020,2,202002,Adelaide,Melbourne,Adelaide - Melbourne,167,200.3713551,,,,,,,,
2020,2,202002,Adelaide,Perth,Adelaide - Perth,399,478.7315609,,,,,,,,
2020,2,202002,Adelaide,Port Lincoln,Adelaide - Port Lincoln,260.16,312.1473756,,,,,,,,
2020,2,202002,Adelaide,Sydney,Adelaide - Sydney,198,237.5660377,,,,,,,,
2020,2,202002,Albury,Sydney,Albury - Sydney,308,369.5471698,,,,,,,,
2020,2,202002,Armidale,Sydney,Armidale - Sydney,279.52,335.3760549,,,,,,,,
2020,2,202002,Avalon,Sydney,Avalon - Sydney,110,131.9811321,,,,,,,,
2020,2,202002,Ayers Rock,Sydney,Ayers Rock - Sydney,222,266.3619211,,,,,,,,
2020,2,202002,Ballina,Sydney,Ballina - Sydney,130,155.9777015,,,,,,,,
2020,2,202002,Brisbane,Cairns,Brisbane - Cairns,200,239.9656947,,,,,,,,
2020,2,202002,Brisbane,Canberra,Brisbane - Canberra,200,239.9656947,,,,,,,,
2020,2,202002,Brisbane,Darwin,Brisbane - Darwin,244,292.7581475,,,,,,,,
2020,2,202002,Brisbane,Emerald,Brisbane - Emerald,466,559.1200686,,,,,,,,
2020,2,202002,Brisbane,Gladstone,Brisbane - Gladstone,218,261.5626072,,,,,,,,
2020,2,202002,Brisbane,Hamilton Island,Brisbane - Hamilton Island,330,395.9433962,,,,,,,,
2020,2,202002,Brisbane,Hobart,Brisbane - Hobart,305,365.9476844,,,,,,,,
2020,2,202002,Brisbane,Mackay,Brisbane - Mackay,176,211.1698113,,,,,,,,
2020,2,202002,Brisbane,Melbourne,Brisbane - Melbourne,198,237.5660377,,,,,,,,
2020,2,202002,Brisbane,Mount Isa,Brisbane - Mount Isa,778,933.4665523,,,,,,,,
2020,2,202002,Brisbane,Perth,Brisbane - Perth,690,827.8816467,,,,,,,,
2020,2,202002,Brisbane,Proserpine,Brisbane - Proserpine,248,297.5574614,,,,,,,,
2020,2,202002,Brisbane,Rockhampton,Brisbane - Rockhampton,278,333.5523156,,,,,,,,
2020,2,202002,Brisbane,Sydney,Brisbane - Sydney,150,179.974271,,,,,,,,
2020,2,202002,Brisbane,Townsville,Brisbane - Townsville,193,231.5668954,,,,,,,,
2020,2,202002,Brisbane,Newcastle,Brisbane - Newcastle,118,141.5797599,,,,,,,,
2020,2,202002,Broome,Perth,Broome - Perth,530,635.9090909,,,,,,,,
2020,2,202002,Bundaberg,Brisbane,Bundaberg - Brisbane,282,338.3516295,,,,,,,,
2020,2,202002,Cairns,Gold Coast,Cairns - Gold Coast,266,319.1543739,,,,,,,,
2020,2,202002,Cairns,Melbourne,Cairns - Melbourne,250,299.9571184,,,,,,,,
2020,2,202002,Cairns,Sydney,Cairns - Sydney,250,299.9571184,,,,,,,,
2020,2,202002,Cairns,Townsville,Cairns - Townsville,238.52,286.1830875,,,,,,,,
2020,2,202002,Canberra,Melbourne,Canberra - Melbourne,218,261.5626072,,,,,,,,
2020,2,202002,Canberra,Sydney,Canberra - Sydney,318.02,381.5694511,,,,,,,,
2020,2,202002,Coffs Harbour,Sydney,Coffs Harbour - Sydney,180,215.9691252,,,,,,,,
2020,2,202002,Darwin,Melbourne,Darwin - Melbourne,409,490.7298456,,,,,,,,
2020,2,202002,Darwin,Perth,Darwin - Perth,688,825.4819897,,,,,,,,
2020,2,202002,Darwin,Sydney,Darwin - Sydney,405,485.9305317,,,,,,,,
2020,2,202002,Devonport,Melbourne,Devonport - Melbourne,379,454.7349914,,,,,,,,
2020,2,202002,Dubbo,Sydney,Dubbo - Sydney,392.38,470.7886964,,,,,,,,
2020,2,202002,Gold Coast,Sydney,Gold Coast - Sydney,110,131.9811321,,,,,,,,
2020,2,202002,Hamilton Island,Sydney,Hamilton Island - Sydney,258,309.5557461,,,,,,,,
2020,2,202002,Hobart,Melbourne,Hobart - Melbourne,112,134.380789,,,,,,,,
2020,2,202002,Hobart,Sydney,Hobart - Sydney,251,301.1569468,,,,,,,,
2020,2,202002,Kalgoorlie,Perth,Kalgoorlie - Perth,358,429.5385935,,,,,,,,
2020,2,202002,Karratha,Perth,Karratha - Perth,639,766.6903945,,,,,,,,
2020,2,202002,Launceston,Melbourne,Launceston - Melbourne,126,151.1783877,,,,,,,,
2020,2,202002,Launceston,Sydney,Launceston - Sydney,287,344.3507719,,,,,,,,
2020,2,202002,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,298,357.5488851,,,,,,,,
2020,2,202002,Sunshine Coast,Sydney,Sunshine Coast - Sydney,220,263.9622642,,,,,,,,
2020,2,202002,Melbourne,Gold Coast,Melbourne - Gold Coast,190,227.9674099,,,,,,,,
2020,2,202002,Melbourne,Mildura,Melbourne - Mildura,290,347.9502573,,,,,,,,
2020,2,202002,Melbourne,Perth,Melbourne - Perth,430,515.9262436,,,,,,,,
2020,2,202002,Melbourne,Sydney,Melbourne - Sydney,163,195.5720412,,,,,,,,
2020,2,202002,Melbourne,Townsville,Melbourne - Townsville,506,607.1132075,,,,,,,,
2020,2,202002,Melbourne,Newcastle,Melbourne - Newcastle,223,267.5617496,,,,,,,,
2020,2,202002,Paraburdoo,Perth,Paraburdoo - Perth,729,874.6749571,,,,,,,,
2020,2,202002,Perth,Newman,Perth - Newman,658,789.4871355,,,,,,,,
2020,2,202002,Perth,Port Hedland,Perth - Port Hedland,575,689.9013722,,,,,,,,
2020,2,202002,Perth,Sydney,Perth - Sydney,444,532.7238422,,,,,,,,
2020,2,202002,Port Macquarie,Sydney,Port Macquarie - Sydney,290,347.9502573,,,,,,,,
2020,2,202002,Proserpine,Sydney,Proserpine - Sydney,294,352.7495712,,,,,,,,
2020,2,202002,Sydney,Tamworth,Sydney - Tamworth,270,323.9536878,,,,,,,,
2020,2,202002,Sydney,Townsville,Sydney - Townsville,287,344.3507719,,,,,,,,
2020,2,202002,Sydney,Wagga Wagga,Sydney - Wagga Wagga,380.3,456.2947684,,,,,,,,
2020,2,202002,Newcastle,Gold Coast,Newcastle - Gold Coast,207,248.364494,,,,,,,,
2020,3,202003,Adelaide,Alice Springs,Adelaide - Alice Springs,519,622.7109777,,,,,,,,
2020,3,202003,Adelaide,Brisbane,Adelaide - Brisbane,384,460.7341338,,,,,,,,
2020,3,202003,Adelaide,Canberra,Adelaide - Canberra,548,657.5060034,,,,,,,,
2020,3,202003,Adelaide,Darwin,Adelaide - Darwin,508,609.5128645,,,,,,,,
2020,3,202003,Adelaide,Gold Coast,Adelaide - Gold Coast,337,404.3421955,,,,,,,,
2020,3,202003,Adelaide,Melbourne,Adelaide - Melbourne,193,231.5668954,,,,,,,,
2020,3,202003,Adelaide,Perth,Adelaide - Perth,523,627.5102916,,,,,,,,
2020,3,202003,Adelaide,Port Lincoln,Adelaide - Port Lincoln,260.15,312.1353774,,,,,,,,
2020,3,202003,Adelaide,Sydney,Adelaide - Sydney,280,335.9519726,,,,,,,,
2020,3,202003,Albury,Sydney,Albury - Sydney,308,369.5471698,,,,,,,,
2020,3,202003,Armidale,Sydney,Armidale - Sydney,342,410.3413379,,,,,,,,
2020,3,202003,Avalon,Sydney,Avalon - Sydney,196,235.1663808,,,,,,,,
2020,3,202003,Ayers Rock,Sydney,Ayers Rock - Sydney,386,463.1337907,,,,,,,,
2020,3,202003,Ballina,Sydney,Ballina - Sydney,294,352.7495712,,,,,,,,
2020,3,202003,Brisbane,Cairns,Brisbane - Cairns,212,254.3636364,,,,,,,,
2020,3,202003,Brisbane,Canberra,Brisbane - Canberra,350,419.9399657,,,,,,,,
2020,3,202003,Brisbane,Darwin,Brisbane - Darwin,694,832.6809605,,,,,,,,
2020,3,202003,Brisbane,Emerald,Brisbane - Emerald,535,641.9082333,,,,,,,,
2020,3,202003,Brisbane,Gladstone,Brisbane - Gladstone,282,338.3516295,,,,,,,,
2020,3,202003,Brisbane,Hamilton Island,Brisbane - Hamilton Island,748,897.4716981,,,,,,,,
2020,3,202003,Brisbane,Hobart,Brisbane - Hobart,432,518.3259005,,,,,,,,
2020,3,202003,Brisbane,Mackay,Brisbane - Mackay,293,351.5497427,,,,,,,,
2020,3,202003,Brisbane,Melbourne,Brisbane - Melbourne,318,381.5454545,,,,,,,,
2020,3,202003,Brisbane,Mount Isa,Brisbane - Mount Isa,868,1041.451115,,,,,,,,
2020,3,202003,Brisbane,Perth,Brisbane - Perth,815,977.8602058,,,,,,,,
2020,3,202003,Brisbane,Proserpine,Brisbane - Proserpine,171,205.170669,,,,,,,,
2020,3,202003,Brisbane,Rockhampton,Brisbane - Rockhampton,308,369.5471698,,,,,,,,
2020,3,202003,Brisbane,Sydney,Brisbane - Sydney,237,284.3593482,,,,,,,,
2020,3,202003,Brisbane,Townsville,Brisbane - Townsville,263,315.5548885,,,,,,,,
2020,3,202003,Brisbane,Newcastle,Brisbane - Newcastle,162,194.3722127,,,,,,,,
2020,3,202003,Broome,Perth,Broome - Perth,715,857.8773585,,,,,,,,
2020,3,202003,Bundaberg,Brisbane,Bundaberg - Brisbane,299.01,358.7607118,,,,,,,,
2020,3,202003,Cairns,Gold Coast,Cairns - Gold Coast,260,311.9554031,,,,,,,,
2020,3,202003,Cairns,Melbourne,Cairns - Melbourne,405,485.9305317,,,,,,,,
2020,3,202003,Cairns,Sydney,Cairns - Sydney,454,544.7221269,,,,,,,,
2020,3,202003,Cairns,Townsville,Cairns - Townsville,280.32,336.3359177,,,,,,,,
2020,3,202003,Canberra,Melbourne,Canberra - Melbourne,243,291.558319,,,,,,,,
2020,3,202003,Canberra,Sydney,Canberra - Sydney,318.02,381.5694511,,,,,,,,
2020,3,202003,Coffs Harbour,Sydney,Coffs Harbour - Sydney,270,323.9536878,,,,,,,,
2020,3,202003,Darwin,Melbourne,Darwin - Melbourne,409,490.7298456,,,,,,,,
2020,3,202003,Darwin,Perth,Darwin - Perth,789,946.6646655,,,,,,,,
2020,3,202003,Darwin,Sydney,Darwin - Sydney,659,790.686964,,,,,,,,
2020,3,202003,Devonport,Melbourne,Devonport - Melbourne,406,487.1303602,,,,,,,,
2020,3,202003,Dubbo,Sydney,Dubbo - Sydney,392.37,470.7766981,,,,,,,,
2020,3,202003,Gold Coast,Sydney,Gold Coast - Sydney,183,219.5686106,,,,,,,,
2020,3,202003,Hamilton Island,Sydney,Hamilton Island - Sydney,728,873.4751286,,,,,,,,
2020,3,202003,Hobart,Melbourne,Hobart - Melbourne,198,237.5660377,,,,,,,,
2020,3,202003,Hobart,Sydney,Hobart - Sydney,400,479.9313894,,,,,,,,
2020,3,202003,Kalgoorlie,Perth,Kalgoorlie - Perth,378,453.535163,,,,,,,,
2020,3,202003,Karratha,Perth,Karratha - Perth,639,766.6903945,,,,,,,,
2020,3,202003,Launceston,Melbourne,Launceston - Melbourne,204,244.7650086,,,,,,,,
2020,3,202003,Launceston,Sydney,Launceston - Sydney,438,525.5248714,,,,,,,,
2020,3,202003,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,426,511.1269297,,,,,,,,
2020,3,202003,Sunshine Coast,Sydney,Sunshine Coast - Sydney,346,415.1406518,,,,,,,,
2020,3,202003,Melbourne,Gold Coast,Melbourne - Gold Coast,250,299.9571184,,,,,,,,
2020,3,202003,Melbourne,Mildura,Melbourne - Mildura,290,347.9502573,,,,,,,,
2020,3,202003,Melbourne,Perth,Melbourne - Perth,504,604.7135506,,,,,,,,
2020,3,202003,Melbourne,Sydney,Melbourne - Sydney,188,225.567753,,,,,,,,
2020,3,202003,Melbourne,Townsville,Melbourne - Townsville,433,519.525729,,,,,,,,
2020,3,202003,Melbourne,Newcastle,Melbourne - Newcastle,190,227.9674099,,,,,,,,
2020,3,202003,Paraburdoo,Perth,Paraburdoo - Perth,729,874.6749571,,,,,,,,
2020,3,202003,Perth,Newman,Perth - Newman,708,849.4785592,,,,,,,,
2020,3,202003,Perth,Port Hedland,Perth - Port Hedland,646,775.0891938,,,,,,,,
2020,3,202003,Perth,Sydney,Perth - Sydney,635,761.8910806,,,,,,,,
2020,3,202003,Port Macquarie,Sydney,Port Macquarie - Sydney,356,427.1389365,,,,,,,,
2020,3,202003,Proserpine,Sydney,Proserpine - Sydney,608,729.4957118,,,,,,,,
2020,3,202003,Sydney,Tamworth,Sydney - Tamworth,270,323.9536878,,,,,,,,
2020,3,202003,Sydney,Townsville,Sydney - Townsville,345,413.9408233,,,,,,,,
2020,3,202003,Sydney,Wagga Wagga,Sydney - Wagga Wagga,343.99,412.7289966,,,,,,,,
2020,3,202003,Newcastle,Gold Coast,Newcastle - Gold Coast,268,321.5540309,,,,,,,,
2020,4,202004,Adelaide,Melbourne,Adelaide - Melbourne,130,158.9772727,,,,,,,,
2020,4,202004,Adelaide,Port Lincoln,Adelaide - Port Lincoln,346,423.1241259,,,,,,,,
2020,4,202004,Adelaide,Sydney,Adelaide - Sydney,162,198.1101399,,,,,,,,
2020,4,202004,Albury,Sydney,Albury - Sydney,342,418.2325175,,,,,,,,
2020,4,202004,Brisbane,Cairns,Brisbane - Cairns,280,342.4125874,,,,,,,,
2020,4,202004,Brisbane,Darwin,Brisbane - Darwin,650,794.8863636,,,,,,,,
2020,4,202004,Brisbane,Emerald,Brisbane - Emerald,368,450.027972,,,,,,,,
2020,4,202004,Brisbane,Gladstone,Brisbane - Gladstone,252,308.1713287,,,,,,,,
2020,4,202004,Brisbane,Mackay,Brisbane - Mackay,290,354.6416084,,,,,,,,
2020,4,202004,Brisbane,Melbourne,Brisbane - Melbourne,369,451.2508741,,,,,,,,
2020,4,202004,Brisbane,Mount Isa,Brisbane - Mount Isa,794,970.9842657,,,,,,,,
2020,4,202004,Brisbane,Perth,Brisbane - Perth,690,843.8024476,,,,,,,,
2020,4,202004,Brisbane,Rockhampton,Brisbane - Rockhampton,308,376.6538462,,,,,,,,
2020,4,202004,Brisbane,Sydney,Brisbane - Sydney,144,176.0979021,,,,,,,,
2020,4,202004,Brisbane,Townsville,Brisbane - Townsville,420,513.6188811,,,,,,,,
2020,4,202004,Broome,Perth,Broome - Perth,530,648.1381119,,,,,,,,
2020,4,202004,Bundaberg,Brisbane,Bundaberg - Brisbane,270,330.1835664,,,,,,,,
2020,4,202004,Cairns,Townsville,Cairns - Townsville,281.86,344.6871853,,,,,,,,
2020,4,202004,Canberra,Melbourne,Canberra - Melbourne,434,530.7395105,,,,,,,,
2020,4,202004,Canberra,Sydney,Canberra - Sydney,384,469.5944056,,,,,,,,
2020,4,202004,Coffs Harbour,Sydney,Coffs Harbour - Sydney,286,349.75,,,,,,,,
2020,4,202004,Dubbo,Sydney,Dubbo - Sydney,374,457.3653846,,,,,,,,
2020,4,202004,Gold Coast,Sydney,Gold Coast - Sydney,218,266.5926573,,,,,,,,
2020,4,202004,Hobart,Melbourne,Hobart - Melbourne,128,156.5314685,,,,,,,,
2020,4,202004,Kalgoorlie,Perth,Kalgoorlie - Perth,358,437.798951,,,,,,,,
2020,4,202004,Karratha,Perth,Karratha - Perth,672,821.7902098,,,,,,,,
2020,4,202004,Melbourne,Mildura,Melbourne - Mildura,350,428.0157343,,,,,,,,
2020,4,202004,Melbourne,Perth,Melbourne - Perth,618,755.7534965,,,,,,,,
2020,4,202004,Melbourne,Sydney,Melbourne - Sydney,146,178.5437063,,,,,,,,
2020,4,202004,Paraburdoo,Perth,Paraburdoo - Perth,704,860.9230769,,,,,,,,
2020,4,202004,Perth,Newman,Perth - Newman,658,804.6695804,,,,,,,,
2020,4,202004,Perth,Port Hedland,Perth - Port Hedland,730,892.7185315,,,,,,,,
2020,4,202004,Perth,Sydney,Perth - Sydney,781,955.0865385,,,,,,,,
2020,4,202004,Sydney,Tamworth,Sydney - Tamworth,294,359.5332168,,,,,,,,
2020,4,202004,Sydney,Wagga Wagga,Sydney - Wagga Wagga,366,447.5821678,,,,,,,,
2020,5,202005,Adelaide,Melbourne,Adelaide - Melbourne,130,158.9772727,,,,,,,,
2020,5,202005,Adelaide,Port Lincoln,Adelaide - Port Lincoln,304.16,371.9579021,,,,,,,,
2020,5,202005,Adelaide,Sydney,Adelaide - Sydney,162,198.1101399,,,,,,,,
2020,5,202005,Albury,Sydney,Albury - Sydney,335.2,409.9167832,,,,,,,,
2020,5,202005,Armidale,Sydney,Armidale - Sydney,342,418.2325175,,,,,,,,
2020,5,202005,Ballina,Sydney,Ballina - Sydney,155,189.5498252,,,,,,,,
2020,5,202005,Brisbane,Cairns,Brisbane - Cairns,194,237.243007,,,,,,,,
2020,5,202005,Brisbane,Canberra,Brisbane - Canberra,470,574.763986,,,,,,,,
2020,5,202005,Brisbane,Darwin,Brisbane - Darwin,650,794.8863636,,,,,,,,
2020,5,202005,Brisbane,Emerald,Brisbane - Emerald,414,506.2814685,,,,,,,,
2020,5,202005,Brisbane,Gladstone,Brisbane - Gladstone,326,398.6660839,,,,,,,,
2020,5,202005,Brisbane,Mackay,Brisbane - Mackay,351,429.2386364,,,,,,,,
2020,5,202005,Brisbane,Melbourne,Brisbane - Melbourne,226,276.3758741,,,,,,,,
2020,5,202005,Brisbane,Mount Isa,Brisbane - Mount Isa,794,970.9842657,,,,,,,,
2020,5,202005,Brisbane,Rockhampton,Brisbane - Rockhampton,308,376.6538462,,,,,,,,
2020,5,202005,Brisbane,Sydney,Brisbane - Sydney,144,176.0979021,,,,,,,,
2020,5,202005,Brisbane,Townsville,Brisbane - Townsville,205,250.6949301,,,,,,,,
2020,5,202005,Broome,Perth,Broome - Perth,530,648.1381119,,,,,,,,
2020,5,202005,Cairns,Townsville,Cairns - Townsville,280.32,342.8039161,,,,,,,,
2020,5,202005,Canberra,Melbourne,Canberra - Melbourne,378,462.256993,,,,,,,,
2020,5,202005,Canberra,Sydney,Canberra - Sydney,384,469.5944056,,,,,,,,
2020,5,202005,Coffs Harbour,Sydney,Coffs Harbour - Sydney,286,349.75,,,,,,,,
2020,5,202005,Dubbo,Sydney,Dubbo - Sydney,374,457.3653846,,,,,,,,
2020,5,202005,Gold Coast,Sydney,Gold Coast - Sydney,218,266.5926573,,,,,,,,
2020,5,202005,Hobart,Melbourne,Hobart - Melbourne,151,184.6582168,,,,,,,,
2020,5,202005,Kalgoorlie,Perth,Kalgoorlie - Perth,378,462.256993,,,,,,,,
2020,5,202005,Karratha,Perth,Karratha - Perth,886,1083.491259,,,,,,,,
2020,5,202005,Launceston,Melbourne,Launceston - Melbourne,466,569.8723776,,,,,,,,
2020,5,202005,Melbourne,Mildura,Melbourne - Mildura,350,428.0157343,,,,,,,,
2020,5,202005,Melbourne,Perth,Melbourne - Perth,618,755.7534965,,,,,,,,
2020,5,202005,Melbourne,Sydney,Melbourne - Sydney,192,234.7972028,,,,,,,,
2020,5,202005,Paraburdoo,Perth,Paraburdoo - Perth,704,860.9230769,,,,,,,,
2020,5,202005,Perth,Newman,Perth - Newman,658,804.6695804,,,,,,,,
2020,5,202005,Perth,Port Hedland,Perth - Port Hedland,365,446.3592657,,,,,,,,
2020,5,202005,Perth,Sydney,Perth - Sydney,776,948.972028,,,,,,,,
2020,5,202005,Sydney,Tamworth,Sydney - Tamworth,294,359.5332168,,,,,,,,
2020,5,202005,Sydney,Wagga Wagga,Sydney - Wagga Wagga,366,447.5821678,,,,,,,,
2020,6,202006,Adelaide,Melbourne,Adelaide - Melbourne,142,173.6520979,,,,,,,,
2020,6,202006,Adelaide,Perth,Adelaide - Perth,578,706.8374126,,,,,,,,
2020,6,202006,Adelaide,Port Lincoln,Adelaide - Port Lincoln,261.83,320.1924563,,,,,,,,
2020,6,202006,Adelaide,Sydney,Adelaide - Sydney,202,247.0262238,,,,,,,,
2020,6,202006,Albury,Sydney,Albury - Sydney,297.44,363.74,,,,,,,,
2020,6,202006,Armidale,Sydney,Armidale - Sydney,342,418.2325175,,,,,,,,
2020,6,202006,Ballina,Sydney,Ballina - Sydney,180,220.1223776,,,,,,,,
2020,6,202006,Brisbane,Cairns,Brisbane - Cairns,348,425.5699301,,,,,,,,
2020,6,202006,Brisbane,Canberra,Brisbane - Canberra,470,574.763986,,,,,,,,
2020,6,202006,Brisbane,Emerald,Brisbane - Emerald,633,774.097028,,,,,,,,
2020,6,202006,Brisbane,Gladstone,Brisbane - Gladstone,205.21,250.9517395,,,,,,,,
2020,6,202006,Brisbane,Mackay,Brisbane - Mackay,324,396.2202797,,,,,,,,
2020,6,202006,Brisbane,Melbourne,Brisbane - Melbourne,346,423.1241259,,,,,,,,
2020,6,202006,Brisbane,Mount Isa,Brisbane - Mount Isa,831,1016.231643,,,,,,,,
2020,6,202006,Brisbane,Rockhampton,Brisbane - Rockhampton,312,381.5454545,,,,,,,,
2020,6,202006,Brisbane,Sydney,Brisbane - Sydney,184,225.013986,,,,,,,,
2020,6,202006,Brisbane,Townsville,Brisbane - Townsville,485,593.1075175,,,,,,,,
2020,6,202006,Broome,Perth,Broome - Perth,675,825.4589161,,,,,,,,
2020,6,202006,Cairns,Townsville,Cairns - Townsville,281.86,344.6871853,,,,,,,,
2020,6,202006,Canberra,Melbourne,Canberra - Melbourne,378,462.256993,,,,,,,,
2020,6,202006,Canberra,Sydney,Canberra - Sydney,384,469.5944056,,,,,,,,
2020,6,202006,Coffs Harbour,Sydney,Coffs Harbour - Sydney,286,349.75,,,,,,,,
2020,6,202006,Dubbo,Sydney,Dubbo - Sydney,344.13,420.837299,,,,,,,,
2020,6,202006,Gold Coast,Sydney,Gold Coast - Sydney,218,266.5926573,,,,,,,,
2020,6,202006,Hobart,Melbourne,Hobart - Melbourne,139,169.9833916,,,,,,,,
2020,6,202006,Kalgoorlie,Perth,Kalgoorlie - Perth,433,529.5166084,,,,,,,,
2020,6,202006,Karratha,Perth,Karratha - Perth,738,902.5017483,,,,,,,,
2020,6,202006,Launceston,Melbourne,Launceston - Melbourne,275,336.2980769,,,,,,,,
2020,6,202006,Melbourne,Mildura,Melbourne - Mildura,297.52,363.8378322,,,,,,,,
2020,6,202006,Melbourne,Perth,Melbourne - Perth,618,755.7534965,,,,,,,,
2020,6,202006,Melbourne,Sydney,Melbourne - Sydney,190,232.3513986,,,,,,,,
2020,6,202006,Melbourne,Newcastle,Melbourne - Newcastle,146,178.5437063,,,,,,,,
2020,6,202006,Perth,Newman,Perth - Newman,708,865.8146853,,,,,,,,
2020,6,202006,Perth,Port Hedland,Perth - Port Hedland,814,995.4423077,,,,,,,,
2020,6,202006,Perth,Sydney,Perth - Sydney,776,948.972028,,,,,,,,
2020,6,202006,Port Macquarie,Sydney,Port Macquarie - Sydney,322,393.7744755,,,,,,,,
2020,6,202006,Sydney,Tamworth,Sydney - Tamworth,294,359.5332168,,,,,,,,
2020,6,202006,Sydney,Wagga Wagga,Sydney - Wagga Wagga,366,447.5821678,,,,,,,,
2020,7,202007,Adelaide,Alice Springs,Adelaide - Alice Springs,378,455.0963855,,,,,,,,
2020,7,202007,Adelaide,Brisbane,Adelaide - Brisbane,467,562.2487091,,,,,,,,
2020,7,202007,Adelaide,Canberra,Adelaide - Canberra,598,719.9672978,,,,,,,,
2020,7,202007,Adelaide,Darwin,Adelaide - Darwin,1038,1249.709122,,,,,,,,
2020,7,202007,Adelaide,Gold Coast,Adelaide - Gold Coast,337,405.7340792,,,,,,,,
2020,7,202007,Adelaide,Melbourne,Adelaide - Melbourne,134,161.3304647,,,,,,,,
2020,7,202007,Adelaide,Perth,Adelaide - Perth,578,695.8881239,,,,,,,,
2020,7,202007,Adelaide,Port Lincoln,Adelaide - Port Lincoln,261.83,315.2325043,,,,,,,,
2020,7,202007,Adelaide,Sydney,Adelaide - Sydney,150,180.5938038,,,,,,,,
2020,7,202007,Albury,Sydney,Albury - Sydney,297.44,358.1054733,,,,,,,,
2020,7,202007,Armidale,Sydney,Armidale - Sydney,281.29,338.6615404,,,,,,,,
2020,7,202007,Ballina,Sydney,Ballina - Sydney,164,197.4492255,,,,,,,,
2020,7,202007,Brisbane,Cairns,Brisbane - Cairns,254,305.8055077,,,,,,,,
2020,7,202007,Brisbane,Canberra,Brisbane - Canberra,594,715.151463,,,,,,,,
